Rafael Nadal;ESP;13030;/Tennis/Players/Top-Players/Rafael-Nadal.aspx?t=pa&
Kuala Lumpur;2013;Hard;R16;Matteo Viola;W
Kuala Lumpur;2013;Hard;Q;Joao Sousa;L
US Open;2013;Hard;R128;Nick Kyrgios;W
US Open;2013;Hard;R64;Roberto Bautista Agut;W
US Open;2013;Hard;R32;Mikhail Kukushkin;W
US Open;2013;Hard;R16;Janko Tipsarevic;W
US Open;2013;Hard;Q;Richard Gasquet;L
ATP World Tour Masters 1000 Cincinnati;2013;Hard;R64;Bye;W
ATP World Tour Masters 1000 Cincinnati;2013;Hard;R32;Ryan Harrison;W
ATP World Tour Masters 1000 Cincinnati;2013;Hard;R16;Dmitry Tursunov;L
ATP World Tour Masters 1000 Canada;2013;Hard;R64;Bye;W
ATP World Tour Masters 1000 Canada;2013;Hard;R32;Alex Bogomolov Jr.;L
Wimbledon;2013;Grass;R128;Martin Alund;W
Wimbledon;2013;Grass;R64;Roberto Bautista Agut;W
Wimbledon;2013;Grass;R32;Alexandr Dolgopolov;W
Wimbledon;2013;Grass;R16;Ivan Dodig;W
Wimbledon;2013;Grass;Q;Juan Martin Del Potro;L
s-Hertogenbosch;2013;Grass;R32;Xavier Malisse;L
Roland Garros;2013;Clay;R128;Marinko Matosevic;W
Roland Garros;2013;Clay;R64;Albert Montanes;W
Roland Garros;2013;Clay;R32;Feliciano Lopez;W
Roland Garros;2013;Clay;R16;Kevin Anderson;W
Roland Garros;2013;Clay;Q;Tommy Robredo;W
Roland Garros;2013;Clay;S;Jo-Wilfried Tsonga;W
Roland Garros;2013;Clay;F;Rafael Nadal;L
ATP World Tour Masters 1000 Rome;2013;Clay;R64;Bye;W
ATP World Tour Masters 1000 Rome;2013;Clay;R32;Fernando Verdasco;W
ATP World Tour Masters 1000 Rome;2013;Clay;R16;Philipp Kohlschreiber;W
ATP World Tour Masters 1000 Rome;2013;Clay;Q;Rafael Nadal;L
ATP World Tour Masters 1000 Madrid;2013;Clay;R64;Bye;W
ATP World Tour Masters 1000 Madrid;2013;Clay;R32;Denis Istomin;W
ATP World Tour Masters 1000 Madrid;2013;Clay;R16;Tommy Haas;W
ATP World Tour Masters 1000 Madrid;2013;Clay;Q;Rafael Nadal;L
Oeiras;2013;Clay;R32;Bye;W
Oeiras;2013;Clay;R16;Edouard Roger-Vasselin;W
Oeiras;2013;Clay;Q;Victor Hanescu;W
Oeiras;2013;Clay;S;Andreas Seppi;W
Oeiras;2013;Clay;F;Stan Wawrinka;L
Barcelona;2013;Clay;R64;Bye;W
Barcelona;2013;Clay;R32;Dmitry Tursunov;L
ATP World Tour Masters 1000 Miami;2013;Hard;R128;Bye;W
ATP World Tour Masters 1000 Miami;2013;Hard;R64;Dmitry Tursunov;W
ATP World Tour Masters 1000 Miami;2013;Hard;R32;Fabio Fognini;W
ATP World Tour Masters 1000 Miami;2013;Hard;R16;Kei Nishikori;W
ATP World Tour Masters 1000 Miami;2013;Hard;Q;Jurgen Melzer;W
ATP World Tour Masters 1000 Miami;2013;Hard;S;Tommy Haas;W
ATP World Tour Masters 1000 Miami;2013;Hard;F;Andy Murray;L
ATP World Tour Masters 1000 Indian Wells;2013;Hard;R128;Bye;W
ATP World Tour Masters 1000 Indian Wells;2013;Hard;R64;Kevin Anderson;L
Acapulco;2013;Clay;R32;Antonio Veic;W
Acapulco;2013;Clay;R16;Wayne Odesnik;W
Acapulco;2013;Clay;Q;Paolo Lorenzi;W
Acapulco;2013;Clay;S;Fabio Fognini;W
Acapulco;2013;Clay;F;Rafael Nadal;L
Buenos Aires;2013;Clay;R32;Agustin Velotti;W
Buenos Aires;2013;Clay;R16;David Nalbandian;W
Buenos Aires;2013;Clay;Q;Fabio Fognini;W
Buenos Aires;2013;Clay;S;Tommy Robredo;W
Buenos Aires;2013;Clay;W;Stan Wawrinka;W
Australian Open;2013;Hard;R128;Olivier Rochus;W
Australian Open;2013;Hard;R64;Tim Smyczek;W
Australian Open;2013;Hard;R32;Marcos Baghdatis;W
Australian Open;2013;Hard;R16;Kei Nishikori;W
Australian Open;2013;Hard;Q;Nicolas Almagro;W
